CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
16774,5,318,67,655.0,131.0,36,2.27,5,1,0.2
16775,11,439,10,1692.0,154.0,84,2.26,11,0,0.0
16776,1,254,60,372.0,372.0,61,0.0,1,0,0.0
16777,2,62,80,223.0,112.0,45,3.74,2,0,0.0
16778,2,194,74,246.0,123.0,16,13.27,2,0,0.0
16779,28,5212,2,10436.0,373.0,161,1.04,28,11,0.39
16780,2,270,100,422.0,211.0,51,2.72,2,0,0.0
16781,2,111,365,295.0,148.0,17,0.39,2,2,1.0
16782,19,696,10,2230.0,117.0,103,1.84,19,7,0.37
16784,1,24,19,108.0,108.0,3,0.0,1,0,0.0
16788,2,303,123,593.0,297.0,137,0.9,2,0,0.0
16789,1,32,8,81.0,81.0,5,0.0,1,0,0.0
16790,8,892,3,1520.0,190.0,88,0.34,8,2,0.25
16791,8,752,29,1678.0,210.0,217,0.96,8,2,0.25
16792,2,44,282,110.0,55.0,11,0.0,2,0,0.0
16793,1,146,57,244.0,244.0,16,0.0,1,0,0.0
16794,12,918,1,1173.0,98.0,141,0.63,12,2,0.17
16795,1,239,365,415.0,415.0,64,0.0,1,0,0.0
16796,1,186,89,306.0,306.0,18,0.0,1,0,0.0
16800,1,524,11,1163.0,1163.0,148,0.0,1,0,0.0
16801,5,307,163,842.0,168.0,72,0.91,5,45,9.0
16803,1,245,65,332.0,332.0,24,0.0,1,0,0.0
16804,3,246,23,537.0,179.0,59,4.19,3,0,0.0
16805,2,539,173,461.0,231.0,94,1.92,2,0,0.0
16806,4,355,103,736.0,184.0,67,1.47,4,0,0.0
16807,3,777,142,1107.0,369.0,56,1.97,3,0,0.0
16808,2,196,99,288.0,144.0,21,7.95,2,0,0.0
16809,6,651,23,913.0,152.0,79,1.59,6,1,0.17
16810,2,112,192,276.0,138.0,16,11.2,2,1,0.5
16811,2,477,4,547.0,274.0,26,0.44,2,0,0.0
16812,1,81,360,479.0,479.0,15,0.0,1,0,0.0
16813,10,1501,8,1652.0,165.0,248,0.45,10,0,0.0
16814,22,2690,14,6398.0,291.0,121,1.08,22,1,0.05
16816,4,274,103,417.0,104.0,28,9.37,4,0,0.0
16817,13,762,2,1447.0,111.0,76,3.83,13,9,0.69
16818,13,2162,10,3318.0,255.0,172,1.0,13,2,0.15
16820,1,307,95,498.0,498.0,26,0.0,1,0,0.0
16823,1,136,227,358.0,358.0,34,0.0,1,0,0.0
16824,2,236,15,461.0,231.0,23,5.92,2,0,0.0
16825,2,566,38,775.0,388.0,27,5.44,2,0,0.0
16826,1,158,51,342.0,342.0,22,0.0,1,0,0.0
16828,1,58,112,114.0,114.0,7,0.0,1,0,0.0
16829,1,99,156,197.0,197.0,11,0.0,1,0,0.0
16830,1,264,38,326.0,326.0,23,0.0,1,0,0.0
16832,3,33,184,199.0,66.0,11,3.0,3,0,0.0
16833,4,440,1,1107.0,277.0,46,7.22,4,0,0.0
16834,1,358,227,413.0,413.0,24,0.0,1,0,0.0
16835,2,61,128,181.0,91.0,10,27.11,2,0,0.0
16836,2,165,39,252.0,126.0,11,7.6,2,0,0.0
16837,12,1562,31,3168.0,264.0,123,1.28,12,1,0.08
16838,3,184,197,583.0,194.0,24,3.56,3,1,0.33
16839,39,8471,8,15362.0,394.0,116,1.16,39,31,0.79
16841,7,2234,36,1775.0,254.0,101,2.14,7,1,0.14
16842,4,692,64,1260.0,315.0,45,3.76,4,1,0.25
16843,17,10154,42,10184.0,599.0,226,0.74,17,1,0.06
16846,1,135,50,214.0,214.0,11,0.0,1,0,0.0
16847,1,78,43,193.0,193.0,12,0.0,1,0,0.0
16848,1,182,52,281.0,281.0,14,0.0,1,0,0.0
16849,1,33,186,125.0,125.0,8,0.0,1,0,0.0
16850,1,249,333,332.0,332.0,19,0.0,1,0,0.0
16851,3,271,4,342.0,114.0,17,2.47,3,0,0.0
16852,2,56,10,145.0,73.0,9,20.63,2,0,0.0
16855,2,164,23,328.0,164.0,19,1.06,2,0,0.0
16856,1,12,14,35.0,35.0,2,0.0,1,0,0.0
16858,2,83,366,346.0,173.0,9,0.17,2,3,1.5
16859,5,655,106,458.0,92.0,49,2.19,5,20,4.0
16861,3,134,59,156.0,52.0,7,51.33,3,1,0.33
16863,4,392,29,481.0,120.0,25,12.44,4,2,0.5
16866,3,60,140,208.0,69.0,10,1.9,3,0,0.0
16869,5,579,22,797.0,159.0,113,1.19,5,1,0.2
16871,7,1250,22,2761.0,394.0,131,1.79,7,2,0.29
16872,3,600,77,680.0,227.0,5,17.83,3,0,0.0
16873,10,3825,4,7066.0,707.0,179,1.23,10,10,1.0
16875,9,1044,64,2023.0,225.0,94,2.23,9,11,1.22
16877,6,458,12,847.0,141.0,111,1.25,6,0,0.0
16878,2,0,24,0.0,0.0,3,11.8,2,3,1.5
16880,7,746,30,1491.0,213.0,121,0.9,7,0,0.0
16881,1,600,66,432.0,432.0,1,0.0,1,0,0.0
16882,3,424,66,705.0,235.0,39,6.55,3,0,0.0
16883,2,103,187,272.0,136.0,33,5.11,2,0,0.0
16884,2,320,37,430.0,215.0,26,0.0,2,0,0.0
16885,3,178,15,450.0,150.0,82,3.58,3,0,0.0
16887,1,156,35,192.0,192.0,35,0.0,1,0,0.0
16889,3,925,194,1579.0,526.0,112,1.05,3,0,0.0
16891,5,265,1,742.0,148.0,166,1.99,5,0,0.0
16892,7,232,1,489.0,70.0,88,3.28,7,2,0.29
16893,1,62,366,146.0,146.0,44,0.0,1,0,0.0
16895,1,91,64,202.0,202.0,57,0.0,1,0,0.0
16897,3,58,299,213.0,71.0,37,0.33,3,7,2.33
16898,4,379,26,437.0,109.0,151,2.17,4,1,0.25
16899,6,520,7,1271.0,212.0,80,2.87,6,0,0.0
16900,4,724,11,869.0,217.0,77,0.64,4,1,0.25
16902,1,629,116,1707.0,1707.0,43,0.0,1,0,0.0
16903,1,247,29,363.0,363.0,50,0.0,1,0,0.0
16904,15,1973,4,3635.0,242.0,385,0.54,15,0,0.0
16905,8,1380,5,3021.0,378.0,117,1.83,8,1,0.13
16906,4,263,81,560.0,140.0,74,1.94,4,0,0.0
16907,5,286,29,929.0,186.0,89,2.4,5,0,0.0
16909,2,434,64,364.0,182.0,18,0.44,2,1,0.5
16910,8,884,4,1509.0,189.0,318,0.15,8,0,0.0
16912,14,1011,23,2516.0,180.0,88,2.89,14,3,0.21
16913,1,82,290,113.0,113.0,8,0.0,1,0,0.0
16914,1,112,36,184.0,184.0,25,0.0,1,0,0.0
16915,6,132,9,622.0,104.0,46,4.87,6,0,0.0
16916,2,431,23,562.0,281.0,129,2.58,2,0,0.0
16917,1,232,276,392.0,392.0,9,0.0,1,0,0.0
16918,7,708,49,1043.0,149.0,97,2.06,7,2,0.29
16919,11,1403,156,2592.0,236.0,141,0.64,11,0,0.0
16921,1,154,61,154.0,154.0,50,0.0,1,0,0.0
16923,26,3110,12,6488.0,250.0,316,0.52,26,24,0.92
16924,4,454,21,723.0,181.0,69,0.72,4,6,1.5
16926,1,35,371,230.0,230.0,14,0.0,1,0,0.0
16927,3,993,115,543.0,181.0,5,49.0,3,0,0.0
16928,19,2071,80,2741.0,144.0,71,1.37,19,4,0.21
16929,7,929,3,1295.0,185.0,51,1.95,7,0,0.0
16930,3,339,26,379.0,126.0,47,0.81,3,0,0.0
16931,21,3134,5,4555.0,217.0,448,0.4,21,0,0.0
16932,1,82,53,150.0,150.0,44,0.0,1,0,0.0
16933,5,281,1,530.0,106.0,44,4.94,5,5,1.0
16934,2,397,54,931.0,466.0,59,0.0,2,0,0.0
16936,1,171,25,262.0,262.0,56,0.0,1,0,0.0
16938,5,1018,8,1878.0,376.0,212,1.27,5,1,0.2
16940,3,2169,52,3050.0,1017.0,226,0.78,3,0,0.0
16942,10,801,12,1879.0,188.0,159,0.76,10,2,0.2
16943,3,145,211,817.0,272.0,23,3.31,3,0,0.0
16945,19,2725,21,4346.0,229.0,137,1.33,19,0,0.0
16947,1,312,235,406.0,406.0,21,0.0,1,0,0.0
16948,3,1614,138,435.0,145.0,15,10.33,3,0,0.0
16949,7,790,3,1161.0,166.0,57,5.17,7,1,0.14
16950,3,644,56,1179.0,393.0,39,7.54,3,0,0.0
16951,4,1306,123,1263.0,316.0,73,2.09,4,1,0.25
16952,2,92,109,168.0,84.0,16,0.0,2,0,0.0
16953,1,10,30,21.0,21.0,1,0.0,1,0,0.0
16954,9,1054,0,2085.0,232.0,40,6.7,9,0,0.0
16955,5,246,184,494.0,99.0,18,7.48,5,1,0.2
16956,2,112,9,292.0,146.0,16,0.47,2,2,1.0
16957,2,172,239,417.0,209.0,15,2.8,2,0,0.0
16959,1,49,87,117.0,117.0,7,0.0,1,0,0.0
16960,3,301,38,505.0,168.0,91,2.14,3,0,0.0
16961,1,125,116,234.0,234.0,14,0.0,1,0,0.0
16963,1,35,187,111.0,111.0,7,0.0,1,0,0.0
16965,1,243,226,192.0,192.0,25,0.0,1,0,0.0
16966,9,1979,8,2149.0,239.0,8,7.86,9,2,0.22
16967,1,333,189,319.0,319.0,21,0.0,1,0,0.0
16968,2,326,4,439.0,220.0,31,3.43,2,0,0.0
16969,3,815,39,635.0,212.0,41,3.78,3,0,0.0
16971,1,72,38,357.0,357.0,40,0.0,1,0,0.0
16976,1,88,267,252.0,252.0,2,0.0,1,0,0.0
16978,1,166,77,344.0,344.0,39,0.0,1,0,0.0
16979,8,860,3,1809.0,226.0,64,3.22,8,2,0.25
16980,2,739,255,1028.0,514.0,71,0.45,2,0,0.0
16982,1,182,60,384.0,384.0,22,0.0,1,0,0.0
16983,8,1322,12,1895.0,237.0,112,2.48,8,1,0.13
16984,5,2365,78,4371.0,874.0,354,0.12,5,11,2.2
16985,11,1830,17,5462.0,497.0,62,2.81,11,1,0.09
16986,2,1040,29,1873.0,937.0,3,0.0,2,0,0.0
16987,7,401,3,1617.0,231.0,74,1.57,7,0,0.0
16988,1,43,5,126.0,126.0,7,0.0,1,0,0.0
16989,6,1233,7,1133.0,189.0,7,12.82,6,0,0.0
16990,1,100,218,179.0,179.0,1,0.0,1,0,0.0
16992,6,857,10,1602.0,267.0,85,3.15,6,2,0.33
16995,1,-1,372,-1.0,-1.0,1,0.0,1,1,1.0
16996,9,534,30,1427.0,159.0,14,8.12,9,4,0.44
16997,3,360,288,702.0,234.0,7,3.36,3,0,0.0
16998,5,74,149,288.0,58.0,1,38.0,5,1,0.2
16999,2,294,23,485.0,243.0,21,2.27,2,0,0.0
17001,11,2164,0,3990.0,363.0,75,2.1,11,0,0.0
17002,4,678,73,1488.0,372.0,41,4.41,4,1,0.25
17004,2,771,46,1312.0,656.0,38,1.1,2,0,0.0
17006,4,271,4,767.0,192.0,36,1.64,4,0,0.0
17007,7,587,50,877.0,125.0,50,5.87,7,1,0.14
17010,2,116,16,185.0,93.0,11,0.09,2,1,0.5
17011,1,186,30,271.0,271.0,15,0.0,1,0,0.0
17014,4,238,8,563.0,141.0,63,0.79,4,1,0.25
17015,3,1978,28,1839.0,613.0,182,0.73,3,0,0.0
17017,27,6613,2,8574.0,318.0,88,1.34,27,16,0.59
17018,2,176,40,920.0,460.0,15,19.0,2,0,0.0
17019,4,820,11,1258.0,315.0,166,1.56,4,0,0.0
17022,1,108,31,71.0,71.0,7,0.0,1,0,0.0
17024,3,69,45,96.0,32.0,2,55.5,3,0,0.0
17025,3,235,60,358.0,119.0,8,39.0,3,0,0.0
17026,2,97,185,155.0,78.0,4,61.33,2,0,0.0
17027,7,410,78,836.0,119.0,110,1.58,7,2,0.29
17029,2,400,110,716.0,358.0,1,126.0,2,0,0.0
17030,1,146,63,147.0,147.0,11,0.0,1,0,0.0
17031,2,235,11,380.0,190.0,19,6.81,2,0,0.0
17033,3,750,86,1030.0,343.0,24,10.07,3,0,0.0
17034,4,405,16,720.0,180.0,27,9.0,4,2,0.5
17035,3,201,245,388.0,129.0,27,2.1,3,4,1.33
17037,2,652,78,1253.0,627.0,75,0.12,2,2,1.0
17038,1,28,30,112.0,112.0,22,0.0,1,0,0.0
17040,1,181,137,450.0,450.0,15,0.0,1,0,0.0
17041,4,923,26,1056.0,264.0,59,4.83,4,1,0.25
17042,5,990,2,1037.0,207.0,74,2.52,5,0,0.0
17043,4,998,32,1735.0,434.0,100,2.3,4,0,0.0
17044,3,487,8,897.0,299.0,8,38.78,3,4,1.33
17045,3,106,113,339.0,113.0,20,6.38,3,0,0.0
17046,1,510,157,642.0,642.0,22,0.0,1,0,0.0
17047,3,533,85,1101.0,367.0,59,1.86,3,0,0.0
17048,6,474,115,864.0,144.0,41,4.55,6,5,0.83
17049,11,2666,2,5590.0,508.0,201,0.84,11,4,0.36
17050,6,1595,96,3186.0,531.0,169,0.65,6,0,0.0
17051,1,179,194,241.0,241.0,40,0.0,1,0,0.0
17052,1,251,28,399.0,399.0,72,0.0,1,0,0.0
17053,2,121,128,496.0,248.0,13,0.15,2,1,0.5
17054,6,802,28,1354.0,226.0,64,2.59,6,1,0.17
17058,3,592,81,1180.0,393.0,51,2.57,3,0,0.0
17059,5,1850,29,3080.0,616.0,292,0.66,5,0,0.0
17060,1,216,266,234.0,234.0,5,0.0,1,0,0.0
17061,12,1484,73,5116.0,426.0,57,1.54,12,2,0.17
17062,5,404,313,524.0,105.0,52,0.79,5,1,0.2
17063,11,763,8,1422.0,129.0,66,3.43,11,4,0.36
17064,3,316,58,855.0,285.0,53,4.45,3,0,0.0
17068,22,2149,12,4525.0,206.0,115,1.18,22,1,0.05
17069,13,1482,28,2655.0,204.0,111,2.22,13,11,0.85
17070,1,131,114,304.0,304.0,62,0.0,1,0,0.0
17071,14,1182,8,2385.0,170.0,102,1.99,14,8,0.57
17073,4,758,17,1445.0,361.0,141,0.53,4,0,0.0
17075,5,289,17,814.0,163.0,62,3.77,5,3,0.6
17076,3,295,36,841.0,280.0,17,13.62,3,0,0.0
17078,2,782,36,376.0,188.0,27,0.0,2,0,0.0
17079,1,24,78,119.0,119.0,2,0.0,1,0,0.0
17080,3,164,22,285.0,95.0,8,30.75,3,1,0.33
17081,2,77,25,289.0,145.0,55,0.32,2,0,0.0
17082,2,1049,33,2004.0,1002.0,75,3.56,2,0,0.0
17083,3,772,109,1406.0,469.0,24,3.8,3,0,0.0
17084,2,1702,35,2748.0,1374.0,146,0.0,2,0,0.0
17085,6,783,123,1551.0,259.0,116,1.27,6,2,0.33
17086,6,1858,7,2035.0,339.0,75,0.59,6,0,0.0
17088,4,868,28,1991.0,498.0,96,1.96,4,0,0.0
17090,8,902,4,1973.0,247.0,45,5.69,8,1,0.13
17091,10,1743,2,3803.0,380.0,119,1.84,10,3,0.3
17092,4,1130,50,1774.0,444.0,99,1.84,4,0,0.0
17094,2,148,318,270.0,135.0,14,0.29,2,1,0.5
17095,5,614,22,1296.0,259.0,69,4.15,5,2,0.4
17096,7,332,9,993.0,142.0,46,4.9,7,4,0.57
17097,9,457,2,938.0,104.0,153,1.7,9,2,0.22
17100,2,800,18,972.0,486.0,65,0.0,2,0,0.0
17101,4,815,10,1622.0,406.0,28,4.05,4,0,0.0
17102,1,2,261,26.0,26.0,1,0.0,1,0,0.0
17105,2,693,159,666.0,333.0,80,1.65,2,0,0.0
17107,7,4526,32,10362.0,1480.0,269,0.58,7,3,0.43
17109,8,572,29,866.0,108.0,107,1.68,8,4,0.5
17110,1,50,165,163.0,163.0,12,0.0,1,0,0.0
17111,1,282,47,232.0,232.0,29,0.0,1,0,0.0
17114,10,206,5,740.0,74.0,85,2.51,10,8,0.8
17115,5,368,8,807.0,161.0,33,5.31,5,4,0.8
17117,1,68,288,116.0,116.0,9,0.0,1,0,0.0
17118,1,154,317,157.0,157.0,10,0.0,1,0,0.0
17119,3,326,3,579.0,193.0,34,1.56,3,3,1.0
17120,1,120,233,307.0,307.0,18,0.0,1,0,0.0
17122,1,80,119,138.0,138.0,7,0.0,1,0,0.0
17123,1,246,161,345.0,345.0,9,0.0,1,0,0.0
17124,1,129,185,294.0,294.0,31,0.0,1,0,0.0
17125,1,281,50,230.0,230.0,34,0.0,1,0,0.0
17126,7,778,152,977.0,140.0,189,0.84,7,2,0.29
17128,1,76,334,157.0,157.0,14,0.0,1,0,0.0
17131,5,983,5,2463.0,493.0,78,0.52,5,0,0.0
17133,7,2730,15,4892.0,699.0,13,9.54,7,0,0.0
17134,2,98,106,413.0,207.0,21,7.14,2,0,0.0
17135,7,1224,16,1140.0,163.0,34,6.94,7,0,0.0
17138,1,126,275,381.0,381.0,24,0.0,1,0,0.0
17139,15,5157,15,10568.0,705.0,309,0.55,15,9,0.6
17140,1,296,247,454.0,454.0,16,0.0,1,0,0.0
17142,1,81,239,579.0,579.0,15,0.0,1,0,0.0
17144,2,483,1,985.0,493.0,42,1.77,2,0,0.0
17146,3,212,105,750.0,250.0,33,7.41,3,0,0.0
17147,6,878,22,1680.0,280.0,70,3.43,6,4,0.67
17148,1,82,51,125.0,125.0,9,0.0,1,0,0.0
17152,4,477,194,1504.0,376.0,9,4.53,4,2,0.5
17153,1,104,24,214.0,214.0,14,0.0,1,0,0.0
17154,1,490,75,329.0,329.0,23,0.0,1,0,0.0
17155,2,242,17,252.0,126.0,19,8.42,2,0,0.0
17157,3,169,7,307.0,102.0,11,11.93,3,2,0.67
17158,3,778,32,1267.0,422.0,53,4.95,3,0,0.0
17159,4,1110,21,1535.0,384.0,96,1.48,4,1,0.25
17160,6,2854,31,3488.0,581.0,110,0.92,6,0,0.0
17162,11,1000,28,1707.0,155.0,81,2.63,11,1,0.09
17163,2,66,21,293.0,147.0,3,14.0,2,0,0.0
17164,8,1500,32,2466.0,308.0,92,1.65,8,1,0.13
17165,1,100,284,159.0,159.0,10,0.0,1,0,0.0
17166,3,75,38,189.0,63.0,11,12.62,3,2,0.67
17169,4,519,50,817.0,204.0,51,2.22,4,6,1.5
17171,1,185,289,225.0,225.0,16,0.0,1,0,0.0
17172,1,480,78,318.0,318.0,15,0.0,1,0,0.0
17173,9,1121,5,3756.0,417.0,36,1.43,9,1,0.11
17174,1,41,217,60.0,60.0,4,0.0,1,0,0.0
17175,5,865,44,1431.0,286.0,42,3.95,5,1,0.2
17176,1,170,201,306.0,306.0,15,0.0,1,0,0.0
17179,3,290,178,712.0,237.0,56,2.32,3,0,0.0
17180,6,667,56,768.0,128.0,91,2.03,6,3,0.5
17181,2,241,57,240.0,120.0,23,14.36,2,0,0.0
17183,8,1264,7,3287.0,411.0,42,1.25,8,3,0.38
17186,2,200,46,144.0,72.0,1,13.0,2,0,0.0
17187,1,144,226,204.0,204.0,10,0.0,1,0,0.0
17188,9,1301,11,2276.0,253.0,71,3.94,9,5,0.56
17189,2,226,106,384.0,192.0,52,4.29,2,0,0.0
17190,3,160,58,250.0,83.0,19,7.79,3,1,0.33
17191,7,1166,28,2094.0,299.0,163,1.44,7,0,0.0
17193,9,1238,35,1674.0,186.0,17,4.06,9,3,0.33
17194,1,112,360,227.0,227.0,25,0.0,1,0,0.0
17197,1,191,29,1013.0,1013.0,29,0.0,1,0,0.0
17198,3,357,23,692.0,231.0,89,3.64,3,0,0.0
17201,1,231,53,290.0,290.0,38,0.0,1,0,0.0
17203,6,2846,35,3560.0,593.0,116,0.16,6,0,0.0
17204,9,589,169,1353.0,150.0,47,2.77,9,10,1.11
17205,1,884,53,384.0,384.0,13,0.0,1,0,0.0
17206,1,76,53,204.0,204.0,7,0.0,1,0,0.0
17211,9,1310,26,2300.0,256.0,150,1.6,9,2,0.22
17212,1,147,253,227.0,227.0,4,0.0,1,0,0.0
17213,11,1167,40,2741.0,249.0,85,1.98,11,7,0.64
17214,7,271,60,974.0,139.0,79,2.93,7,1,0.14
17217,1,24,234,114.0,114.0,9,0.0,1,0,0.0
17218,10,955,4,1952.0,195.0,146,1.33,10,0,0.0
17219,1,89,31,114.0,114.0,24,0.0,1,0,0.0
17220,14,1897,24,3188.0,228.0,303,0.72,14,0,0.0
17221,2,287,7,334.0,167.0,59,0.46,2,0,0.0
17222,1,122,65,329.0,329.0,27,0.0,1,0,0.0
17223,2,109,310,382.0,191.0,42,1.26,2,0,0.0
17226,1,406,308,393.0,393.0,21,0.0,1,0,0.0
17227,6,741,18,939.0,157.0,28,7.57,6,0,0.0
17228,8,1532,15,1906.0,238.0,140,1.71,8,0,0.0
17229,2,185,96,319.0,160.0,39,1.0,2,0,0.0
17230,11,1553,264,3467.0,315.0,51,1.31,11,4,0.36
17231,14,1718,12,3078.0,220.0,294,0.64,14,5,0.36
17232,2,202,2,418.0,209.0,30,0.32,2,0,0.0
17233,1,131,35,191.0,191.0,25,0.0,1,0,0.0
17234,1,55,182,150.0,150.0,14,0.0,1,0,0.0
17235,2,224,25,550.0,275.0,24,12.39,2,0,0.0
17236,6,474,12,916.0,153.0,88,3.34,6,0,0.0
17237,2,105,11,315.0,158.0,18,0.61,2,0,0.0
17238,17,1807,2,3719.0,219.0,297,0.65,17,0,0.0
17239,2,149,312,380.0,190.0,15,2.6,2,1,0.5
17242,2,611,108,1135.0,568.0,30,1.85,2,0,0.0
17243,30,3308,1,8483.0,283.0,179,0.92,30,7,0.23
17244,1,616,53,955.0,955.0,31,0.0,1,0,0.0
17245,1,75,204,171.0,171.0,9,0.0,1,0,0.0
17247,1,105,15,280.0,280.0,53,0.0,1,0,0.0
17248,1,213,120,319.0,319.0,68,0.0,1,0,0.0
17250,2,167,3,382.0,191.0,55,4.67,2,0,0.0
17251,1,108,362,270.0,270.0,37,0.0,1,0,0.0
17252,2,192,116,349.0,175.0,86,0.81,2,0,0.0
17253,1,43,18,178.0,178.0,18,0.0,1,0,0.0
17254,2,251,4,271.0,136.0,100,0.09,2,0,0.0
17255,2,227,40,291.0,146.0,69,3.53,2,0,0.0
17256,2,141,107,240.0,120.0,12,13.6,2,0,0.0
17259,2,388,148,581.0,291.0,104,1.91,2,0,0.0
17262,5,367,52,1253.0,251.0,9,28.45,5,0,0.0
17263,1,36,208,63.0,63.0,23,0.0,1,0,0.0
17265,2,389,138,550.0,275.0,106,0.34,2,0,0.0
17266,3,153,2,297.0,99.0,60,2.0,3,0,0.0
17267,2,158,127,317.0,159.0,37,0.0,2,0,0.0
17268,4,844,107,764.0,191.0,3,27.2,4,0,0.0
17272,5,1776,42,2145.0,429.0,70,1.9,5,2,0.4
17274,1,77,35,108.0,108.0,24,0.0,1,0,0.0
17277,2,430,227,1065.0,533.0,67,1.4,2,0,0.0
17278,1,179,241,246.0,246.0,15,0.0,1,0,0.0
17279,1,48,57,188.0,188.0,8,0.0,1,0,0.0
17282,3,1866,130,1685.0,562.0,79,1.91,3,0,0.0
17284,7,1360,60,1637.0,234.0,229,0.94,7,2,0.29
17286,1,117,21,151.0,151.0,44,0.0,1,0,0.0
17287,7,556,26,1049.0,150.0,88,2.84,7,0,0.0
17288,7,1201,9,1418.0,203.0,118,2.49,7,0,0.0
17289,4,512,31,923.0,231.0,86,1.41,4,1,0.25
17290,2,397,3,513.0,257.0,92,0.13,2,0,0.0
17291,1,72,308,551.0,551.0,1,0.0,1,0,0.0
17293,9,1135,8,1854.0,206.0,93,2.67,9,0,0.0
17295,3,293,28,547.0,182.0,53,0.52,3,0,0.0
17297,1,65,17,128.0,128.0,49,0.0,1,0,0.0
17298,2,387,101,498.0,249.0,30,0.79,2,0,0.0
17299,4,668,11,657.0,164.0,50,2.94,4,0,0.0
17301,1,137,21,163.0,163.0,59,0.0,1,0,0.0
17302,6,573,14,1120.0,187.0,68,3.6,6,2,0.33
17303,1,144,361,250.0,250.0,53,0.0,1,0,0.0
17306,21,11470,10,8601.0,410.0,13,4.91,21,3,0.14
17307,1,-144,365,-153.0,-153.0,1,0.0,1,1,1.0
17309,1,41,95,83.0,83.0,11,0.0,1,0,0.0
17311,2,1005,78,1385.0,693.0,55,4.41,2,0,0.0
17312,3,372,138,644.0,215.0,11,1.54,3,0,0.0
17313,2,1382,17,2288.0,1144.0,24,0.48,2,4,2.0
17314,11,1884,24,2515.0,229.0,120,2.09,11,5,0.45
17315,41,3805,0,6153.0,150.0,257,0.7,41,14,0.34
17317,5,1074,46,2524.0,505.0,8,4.2,5,2,0.4
17320,3,634,100,1201.0,400.0,57,3.69,3,0,0.0
17321,2,364,8,657.0,329.0,94,0.6,2,0,0.0
17323,9,750,15,891.0,99.0,124,1.4,9,4,0.44
17324,4,843,17,986.0,247.0,43,7.23,4,0,0.0
17325,1,60,280,97.0,97.0,6,0.0,1,0,0.0
17329,2,142,14,523.0,262.0,29,9.38,2,0,0.0
17330,2,120,22,364.0,182.0,5,8.8,2,0,0.0
17331,1,16,123,175.0,175.0,1,0.0,1,0,0.0
17333,1,375,85,494.0,494.0,28,0.0,1,0,0.0
17334,3,314,301,307.0,102.0,11,0.64,3,1,0.33
17337,7,1217,151,1896.0,271.0,420,0.3,7,5,0.71
17338,10,3040,17,6456.0,646.0,389,0.47,10,3,0.3
17339,2,152,94,243.0,122.0,9,33.75,2,0,0.0
17340,15,5903,9,12158.0,811.0,230,0.83,15,16,1.07
17341,3,443,156,682.0,227.0,147,1.34,3,0,0.0
17343,1,56,355,194.0,194.0,17,0.0,1,0,0.0
17344,1,65,46,158.0,158.0,31,0.0,1,0,0.0
17345,4,341,15,520.0,130.0,70,2.21,4,0,0.0
17346,16,1599,3,2558.0,160.0,299,0.75,16,3,0.19
17347,1,216,86,229.0,229.0,1,0.0,1,0,0.0
17348,5,1398,14,1157.0,231.0,180,1.33,5,0,0.0
17349,1,102,179,98.0,98.0,8,0.0,1,0,0.0
17350,5,734,8,1251.0,250.0,66,0.6,5,1,0.2
17351,3,113,36,587.0,196.0,22,9.08,3,0,0.0
17353,2,1200,129,1740.0,870.0,5,3.57,2,0,0.0
17354,1,1006,50,1393.0,1393.0,15,0.0,1,0,0.0
17356,1,166,311,178.0,178.0,19,0.0,1,0,0.0
17357,2,152,24,384.0,192.0,41,0.0,2,0,0.0
17358,2,190,303,361.0,181.0,55,0.91,2,0,0.0
17359,1,161,11,128.0,128.0,13,0.0,1,0,0.0
17360,3,328,17,568.0,189.0,113,1.34,3,0,0.0
17361,3,157,49,488.0,163.0,26,8.64,3,0,0.0
17362,2,191,239,312.0,156.0,30,2.06,2,0,0.0
17364,12,2671,0,4437.0,370.0,288,0.8,12,3,0.25
17365,8,4737,12,4762.0,595.0,277,0.68,8,0,0.0
17367,1,149,238,168.0,168.0,33,0.0,1,0,0.0
17368,9,666,23,1316.0,146.0,93,2.52,9,17,1.89
17370,4,540,72,446.0,112.0,31,3.0,4,0,0.0
17371,3,151,17,418.0,139.0,83,4.04,3,0,0.0
17372,8,747,40,1337.0,167.0,215,1.28,8,0,0.0
17373,4,408,40,647.0,162.0,47,4.84,4,0,0.0
17374,2,85,218,496.0,248.0,24,2.3,2,0,0.0
17375,4,361,190,372.0,93.0,65,2.43,4,2,0.5
17376,2,86,70,203.0,102.0,23,10.43,2,0,0.0
17377,21,2037,23,3883.0,185.0,191,0.84,21,1,0.05
17379,1,623,11,390.0,390.0,71,0.0,1,0,0.0
17381,30,25646,8,20272.0,676.0,40,3.23,30,1,0.03
17382,1,24,65,50.0,50.0,1,0.0,1,0,0.0
17383,1,148,4,193.0,193.0,49,0.0,1,0,0.0
17384,2,88,19,336.0,168.0,12,14.21,2,0,0.0
17385,1,197,14,256.0,256.0,42,0.0,1,0,0.0
17386,6,1902,7,2686.0,448.0,23,5.78,6,0,0.0
17387,2,522,19,747.0,374.0,71,0.17,2,0,0.0
17388,4,1068,77,1260.0,315.0,13,14.86,4,0,0.0
17389,42,7442,0,31317.0,746.0,47,1.44,42,10,0.24
17391,2,480,163,509.0,255.0,2,0.0,2,0,0.0
17392,2,275,306,411.0,206.0,52,0.94,2,0,0.0
17394,1,241,219,204.0,204.0,4,0.0,1,0,0.0
